q_year,region,tech,mw,event,T_years,state,dc_market
2023.0,ERCOT,Battery,9.9,0,2.549,TX,0
2023.0,ERCOT,Battery,9.9,1,1.689,TX,1
2023.0,Southeast,Battery,260.0,0,2.543,NC,0
2023.0,ISO-NE,Hybrid,4.0,2,1.985,MA,0
2023.0,ISO-NE,Other,4.1,2,1.985,MA,0
2023.0,Southeast,Gas,620.0,0,2.533,MS,0
2023.0,ISO-NE,Battery,261.9,2,1.27,MA,0
2023.0,ISO-NE,Battery,168.0,0,2.533,MA,0
2023.0,West,Hybrid,500.0,0,2.53,,0
2023.0,PJM,Hybrid,39.0,0,2.527,MD,0
2023.0,Southeast,Solar,170.0,0,2.524,MS,0
2023.0,ISO-NE,Battery,196.0,2,0.118,MA,0
2023.0,ISO-NE,Battery,300.0,2,1.462,CT,0
2023.0,Southeast,Solar,500.0,0,2.516,GA,0
2023.0,Southeast,Other,30.5,0,2.513,NC,0
2023.0,Southeast,Other,10.0,0,2.513,NC,0
2023.0,ERCOT,Solar,344.7,2,2.475,TX,0
2023.0,Southeast,Other,2.0,0,2.513,NC,1
2023.0,Southeast,Battery,199.9,0,2.513,NC,0
2023.0,ERCOT,Battery,43.1,0,2.513,TX,0
2023.0,ERCOT,Battery,149.6,2,2.475,TX,0
2023.0,West,Hybrid,800.0,0,2.513,OR,0
2023.0,West,Hybrid,800.0,0,2.513,OR,0
2023.0,Southeast,Gas,19.9,0,2.513,NC,0
2023.0,Southeast,Gas,19.9,0,2.513,NC,0
2023.0,ERCOT,Other,200.7,2,0.966,TX,0
2023.0,ISO-NE,Battery,108.7,2,0.427,RI,0
2023.0,ERCOT,Battery,9.8,1,1.607,TX,0
2023.0,ERCOT,Battery,175.6,0,2.511,TX,0
2023.0,ERCOT,Battery,150.0,0,2.511,TX,0
2023.0,ERCOT,Wind,12.4,0,2.511,TX,0
2023.0,ERCOT,Battery,251.0,0,2.511,TX,0
2023.0,ERCOT,Hybrid,77.3,0,2.511,TX,0
2023.0,Southeast,Gas,313.0,0,2.511,NC,0
2023.0,Southeast,Other,6.3,0,2.511,NC,0
2023.0,Southeast,Gas,20.0,0,2.511,NC,0
2023.0,Southeast,Gas,46.8,0,2.511,NC,0
2023.0,ISO-NE,Battery,108.7,2,0.69,MA,0
2023.0,Southeast,Gas,26.0,0,2.511,NC,0
2023.0,ERCOT,Battery,101.0,0,2.511,TX,0
2023.0,ERCOT,Gas,453.0,0,2.511,TX,0
2023.0,ERCOT,Wind,1542.0,0,2.511,TX,0
2023.0,ERCOT,Wind,306.6,0,2.511,TX,0
2023.0,ERCOT,Solar,352.2,0,2.511,TX,0
2023.0,ERCOT,Hybrid,150.8,0,2.511,TX,0
2023.0,ERCOT,Hybrid,522.8,0,2.511,TX,0
2023.0,ERCOT,Battery,9.9,0,2.511,TX,0
2023.0,PJM,Battery,100.0,0,2.511,VA,0
2023.0,ERCOT,Wind,8.0,0,2.511,TX,0
2023.0,ERCOT,Wind,11.0,0,2.511,TX,0
2023.0,ERCOT,Battery,110.0,0,2.511,TX,0
2023.0,ERCOT,Solar,108.5,0,2.511,TX,0
2023.0,Southeast,Other,1.5,0,2.511,NC,0
2023.0,Southeast,Gas,136.0,0,2.511,NC,0
2023.0,Southeast,Other,1.8,0,2.511,NC,0
2023.0,Southeast,Battery,120.0,0,2.511,NC,0
2023.0,Southeast,Other,2.0,0,2.511,NC,0
2023.0,Southeast,Battery,199.9,0,2.511,NC,0
2023.0,ERCOT,Hybrid,153.3,0,2.511,TX,0
2023.0,ERCOT,Battery,200.9,0,2.511,TX,0
2023.0,ERCOT,Wind,1029.4,0,2.511,TX,0
2023.0,ERCOT,Battery,150.6,0,2.511,TX,0
2023.0,ERCOT,Battery,501.9,0,2.511,TX,0
2023.0,ERCOT,Solar,116.0,0,2.511,TX,0
2023.0,West,Other,500.0,2,1.131,CA,0
2023.0,ERCOT,Hybrid,101.6,0,2.511,TX,0
2023.0,ERCOT,Hybrid,76.0,0,2.511,TX,0
2023.0,ERCOT,Wind,1029.4,0,2.511,TX,0
2023.0,ERCOT,Solar,265.0,0,2.511,TX,0
2023.0,PJM,Battery,33.0,0,2.508,VA,0
2023.0,West,Battery,75.0,0,2.508,CA,0
2023.0,SPP,Hybrid,100.0,2,0.337,KS,0
2023.0,ISO-NE,Battery,175.1,2,2.286,CT,0
2023.0,West,Hybrid,400.0,0,2.505,OR,0
2023.0,West,Wind,500.0,0,2.505,OR,0
2023.0,West,Wind,300.0,0,2.505,WA,0
2023.0,West,Other,400.0,0,2.505,OR,0
2023.0,PJM,Gas,70.0,0,2.505,OH,0
2023.0,West,Other,400.0,0,2.505,OR,0
2023.0,West,Other,80.0,0,2.505,OR,0
2023.0,PJM,Solar,49.0,0,2.505,VA,0
2023.0,PJM,Solar,16.2,0,2.505,VA,0
2023.0,West,Solar,80.0,0,2.505,OR,0
2023.0,PJM,Solar,86.4,0,2.505,VA,0
2023.0,West,Other,400.0,0,2.505,OR,0
2023.0,ERCOT,Battery,9.9,1,2.045,TX,0
2023.0,West,Hybrid,400.0,0,2.505,OR,0
2023.0,West,Other,80.0,0,2.505,OR,0
2023.0,West,Battery,80.0,0,2.505,OR,0
2023.0,West,Hybrid,400.0,0,2.505,OR,0
2023.0,West,Other,400.0,0,2.505,OR,0
2023.0,West,Other,400.0,0,2.505,OR,0
2023.0,West,Other,400.0,0,2.505,OR,0
2023.0,West,Hybrid,400.0,0,2.505,OR,0
2023.0,West,Other,400.0,0,2.505,OR,0
2023.0,West,Battery,200.0,0,2.505,OR,0
2023.0,West,Hybrid,160.0,0,2.505,OR,0
2023.0,West,Other,400.0,0,2.505,OR,0
2023.0,West,Wind,500.0,0,2.505,OR,0
2023.0,West,Other,80.0,0,2.505,OR,0
2023.0,West,Other,160.0,0,2.505,OR,0
2023.0,ERCOT,Gas,3.1,0,2.489,TX,0
2023.0,West,Battery,2.4,1,1.084,MT,0
2023.0,ISO-NE,Battery,175.7,2,0.559,MA,0
2023.0,West,Solar,2.0,1,0.49,MT,0
2023.0,ISO-NE,Battery,326.0,2,1.802,CT,0
2023.0,PJM,Battery,300.0,2,1.832,MD,0
2023.0,ERCOT,Solar,359.0,0,2.48,TX,0
2023.0,ERCOT,Wind,256.6,0,2.48,TX,0
2023.0,ERCOT,Other,168.6,2,0.296,TX,1
2023.0,ERCOT,Solar,180.2,0,2.48,TX,0
2023.0,ERCOT,Battery,201.4,0,2.478,TX,0
2023.0,ERCOT,Wind,205.9,0,2.478,TX,0
2023.0,West,Hybrid,250.0,0,2.478,AZ,0
2023.0,ERCOT,Hybrid,82.1,0,2.478,TX,0
2023.0,ERCOT,Hybrid,51.4,0,2.478,TX,0
2023.0,West,Hybrid,250.0,0,2.478,AZ,0
2023.0,ERCOT,Battery,50.2,0,2.478,TX,0
2023.0,ERCOT,Battery,150.5,0,2.478,TX,0
2023.0,ISO-NE,Battery,151.6,2,1.155,MA,0
2023.0,ISO-NE,Battery,41.2,2,0.099,MA,0
2023.0,ISO-NE,Battery,121.6,2,1.155,MA,0
2023.0,ERCOT,Solar,206.0,0,2.478,TX,0
2023.0,ERCOT,Hybrid,205.8,0,2.478,TX,0
2023.0,ERCOT,Battery,164.6,0,2.478,TX,0
2023.0,NYISO,Battery,17.1,2,0.307,NY,0
2023.0,West,Hybrid,200.0,0,2.475,AZ,1
2023.0,ERCOT,Other,9.9,1,1.325,TX,0
2023.0,NYISO,Hybrid,20.0,2,0.216,NY,0
2023.0,Southeast,Gas,115.0,1,1.035,FL,0
2023.0,West,Battery,100.0,2,1.418,CA,0
2023.0,Southeast,Solar,250.0,0,2.467,GA,0
2023.0,ERCOT,Other,9.8,1,0.931,TX,0
2023.0,Southeast,Solar,60.0,0,2.467,GA,0
2023.0,ISO-NE,Battery,528.8,2,1.41,MA,0
2023.0,ERCOT,Solar,533.7,2,1.498,TX,0
2023.0,West,Hybrid,500.0,0,2.459,OR,0
2023.0,Southeast,Hybrid,80.0,2,0.405,AL,0
2023.0,ERCOT,Other,227.9,2,0.274,TX,1
2023.0,Southeast,Hybrid,80.0,2,0.487,AL,0
2023.0,West,Hybrid,400.0,0,2.456,OR,0
2023.0,West,Hybrid,400.0,0,2.456,OR,0
2023.0,West,Hybrid,400.0,0,2.456,OR,0
2023.0,Southeast,Solar,150.0,0,2.456,GA,0
2023.0,Southeast,Solar,200.0,0,2.456,GA,0
2023.0,ERCOT,Wind,709.0,0,2.456,TX,0
2023.0,ERCOT,Solar,1124.2,0,2.456,TX,0
2023.0,ERCOT,Solar,184.0,0,2.456,TX,0
2023.0,ERCOT,Battery,50.3,0,2.453,TX,0
2023.0,Southeast,Hybrid,80.0,2,1.478,AL,0
2023.0,Southeast,Battery,50.0,2,1.131,GA,0
2023.0,ISO-NE,Solar,180.0,0,2.448,ME,0
2023.0,Southeast,Gas,84.0,0,2.448,FL,0
2023.0,West,Battery,500.0,0,2.439,WA,1
2023.0,West,Battery,500.0,0,2.439,WA,1
2023.0,West,Battery,1000.0,0,2.439,WA,1
2023.0,SPP,Wind,200.6,2,0.663,OK,0
2023.0,Southeast,Solar,74.5,0,2.437,FL,0
2023.0,Southeast,Solar,74.5,0,2.437,FL,0
2023.0,Southeast,Solar,74.5,0,2.437,FL,0
2023.0,Southeast,Solar,74.5,0,2.437,FL,0
2023.0,Southeast,Solar,74.5,0,2.437,FL,0
2023.0,Southeast,Solar,74.5,0,2.437,FL,0
2023.0,Southeast,Solar,74.5,0,2.437,FL,0
2023.0,Southeast,Solar,74.5,0,2.437,FL,0
2023.0,Southeast,Solar,74.5,0,2.437,FL,0
2023.0,Southeast,Solar,74.5,0,2.437,FL,0
2023.0,Southeast,Solar,74.5,0,2.437,FL,0
2023.0,Southeast,Solar,74.5,0,2.437,FL,0
2023.0,Southeast,Solar,74.5,0,2.437,FL,0
2023.0,Southeast,Solar,74.5,0,2.437,FL,0
2023.0,ISO-NE,Solar,100.0,0,2.437,NH,0
2023.0,Southeast,Gas,72.0,1,1.005,FL,0
2023.0,Southeast,Solar,74.5,0,2.437,FL,0
2023.0,Southeast,Solar,74.5,0,2.437,FL,0
2023.0,Southeast,Solar,74.5,0,2.437,FL,0
2023.0,SPP,Hybrid,200.0,2,0.427,KS,0
2023.0,Southeast,Solar,150.0,2,0.435,GA,0
2023.0,Southeast,Solar,80.0,2,1.276,AL,0
2023.0,ERCOT,Solar,359.0,0,2.428,TX,0
2023.0,ERCOT,Gas,16.1,0,2.423,TX,0
2023.0,ERCOT,Solar,101.2,2,1.517,TX,0
2023.0,ERCOT,Battery,200.9,0,2.423,TX,0
2023.0,ERCOT,Solar,100.0,2,0.608,TX,0
2023.0,ERCOT,Battery,151.2,0,2.42,TX,0
2023.0,ERCOT,Hybrid,125.5,0,2.42,TX,0
2023.0,ERCOT,Hybrid,1025.6,0,2.42,TX,0
2023.0,ERCOT,Battery,150.6,0,2.42,TX,0
2023.0,ERCOT,Solar,175.5,0,2.42,TX,0
2023.0,ERCOT,Battery,204.5,0,2.42,TX,0
2023.0,ERCOT,Hybrid,200.8,0,2.42,TX,0
2023.0,ERCOT,Battery,147.4,0,2.42,TX,0
2023.0,Southeast,Gas,403.1,0,2.418,AL,0
2023.0,ERCOT,Other,9.9,1,1.383,TX,1
2023.0,Southeast,Gas,685.0,0,2.418,AL,0
2023.0,Southeast,Gas,403.1,0,2.418,AL,0
2023.0,West,Wind,90.3,0,2.415,OR,1
2023.0,Southeast,Solar,100.0,2,0.416,GA,0
2023.0,Southeast,Solar,100.0,0,2.412,AL,0
2023.0,Southeast,Solar,125.0,0,2.412,GA,0
2023.0,Southeast,Solar,110.0,2,0.86,MS,0
2023.0,ERCOT,Other,9.9,1,1.38,TX,0
2023.0,Southeast,Solar,200.0,2,0.805,AL,0
2023.0,ERCOT,Other,9.9,1,0.799,TX,0
2023.0,MISO,Solar,200.0,0,2.409,IN,0
2023.0,Southeast,Solar,200.0,0,2.409,GA,0
2023.0,ISO-NE,Wind,197.4,2,2.177,ME,0
2023.0,West,Battery,50.0,0,2.398,CO,0
2023.0,ISO-NE,Battery,7.0,2,1.845,CT,0
2023.0,ISO-NE,Battery,237.5,2,2.174,MA,0
2023.0,Southeast,Solar,150.0,0,2.393,GA,0
2023.0,Southeast,Gas,411.0,0,2.39,GA,0
2023.0,ISO-NE,Battery,256.5,2,1.013,CT,0
2023.0,Southeast,Gas,411.0,0,2.39,GA,0
2023.0,Southeast,Gas,411.0,0,2.39,GA,0
2023.0,ERCOT,Other,200.6,2,0.337,TX,0
2023.0,ERCOT,Solar,160.5,0,2.385,TX,0
2023.0,ERCOT,Battery,32.5,0,2.385,TX,0
2023.0,ERCOT,Wind,225.6,0,2.385,TX,0
2023.0,ERCOT,Battery,200.6,0,2.382,TX,0
2023.0,ERCOT,Hybrid,42.4,0,2.382,TX,0
2023.0,ERCOT,Battery,200.6,0,2.382,TX,0
2023.0,ERCOT,Wind,621.6,0,2.382,TX,0
2023.0,ERCOT,Hybrid,100.5,0,2.382,TX,0
2023.0,ERCOT,Hybrid,201.0,0,2.382,TX,0
2023.0,ERCOT,Hybrid,511.0,0,2.382,TX,0
2023.0,ERCOT,Solar,108.7,0,2.382,TX,0
2023.0,ISO-NE,Battery,160.0,2,0.846,MA,0
2023.0,ISO-NE,Battery,100.0,2,0.846,MA,0
2023.0,Southeast,Hybrid,200.0,2,0.63,AL,0
2023.0,West,Hybrid,928.0,0,2.374,AZ,1
2023.0,ERCOT,Other,9.8,1,1.224,TX,0
2023.0,West,Gas,425.0,0,2.371,AZ,1
2023.0,ERCOT,Other,101.4,2,0.865,TX,0
2023.0,ERCOT,Battery,200.6,0,2.363,TX,0
2023.0,ERCOT,Battery,50.2,0,2.363,TX,0
2023.0,ERCOT,Solar,252.0,0,2.363,TX,0
2023.0,ERCOT,Hybrid,241.0,0,2.363,TX,0
2023.0,ERCOT,Hybrid,202.7,0,2.363,TX,0
2023.0,MISO,Battery,190.0,2,2.327,IN,0
2023.0,ERCOT,Battery,78.0,0,2.363,TX,0
2023.0,ERCOT,Hybrid,50.5,0,2.363,TX,0
2023.0,ERCOT,Battery,200.9,0,2.363,TX,0
2023.0,Southeast,Solar,138.0,0,2.363,KY,0
2023.0,ERCOT,Battery,10.0,1,1.659,TX,0
2023.0,ERCOT,Hybrid,81.6,0,2.363,TX,0
2023.0,ERCOT,Solar,252.0,0,2.363,TX,0
2023.0,ERCOT,Battery,251.5,0,2.363,TX,0
2023.0,West,Hybrid,100.0,0,2.36,CA,0
2023.0,Southeast,Battery,500.0,0,2.36,GA,1
2023.0,NYISO,Solar,100.0,2,0.356,NY,0
2023.0,West,Wind,300.0,0,2.355,OR,0
2023.0,West,Nuclear,270.0,0,2.355,WA,0
2023.0,MISO,Solar,164.0,2,2.174,IL,0
2023.0,MISO,Battery,100.0,0,2.344,MI,0
2023.0,West,Hybrid,800.0,0,2.344,WA,0
2023.0,ISO-NE,Battery,300.0,2,2.119,CT,0
2023.0,ERCOT,Other,9.9,1,0.813,TX,0
2023.0,West,Hybrid,300.0,0,2.338,AZ,0
2023.0,West,Hybrid,100.0,0,2.335,OR,0
2023.0,ISO-NE,Battery,103.3,2,2.084,CT,0
2023.0,NYISO,Battery,500.0,2,0.167,NY,0
2023.0,West,Hybrid,718.0,0,2.333,WA,0
2023.0,West,Other,300.0,0,2.322,WA,0
2023.0,West,Battery,100.0,0,2.322,WA,0
2023.0,Southeast,Hybrid,80.0,2,0.027,AL,0
2023.0,West,Other,300.0,0,2.322,WA,0
2023.0,West,Other,300.0,0,2.322,WA,0
2023.0,NYISO,Battery,255.0,2,0.153,NY,0
2023.0,ERCOT,Wind,225.6,0,2.319,TX,0
2023.0,NYISO,Battery,101.1,2,0.23,NY,0
2023.0,ERCOT,Hybrid,200.8,0,2.316,TX,0
2023.0,West,Hybrid,150.0,0,2.316,NM,1
2023.0,West,Hybrid,400.0,0,2.316,AZ,1
2023.0,MISO,Solar,150.0,2,1.897,MS,0
2023.0,ERCOT,Hybrid,150.5,0,2.316,TX,0
2023.0,ERCOT,Hybrid,603.6,0,2.316,TX,0
2023.0,ERCOT,Solar,105.8,0,2.316,TX,0
2023.0,ERCOT,Solar,208.0,0,2.316,TX,0
2023.0,ERCOT,Battery,102.3,2,1.572,TX,0
2023.0,West,Hybrid,800.0,0,2.316,WA,0
2023.0,West,Hybrid,800.0,0,2.316,WA,0
2023.0,ERCOT,Battery,240.6,0,2.313,TX,0
2023.0,ERCOT,Battery,104.5,0,2.313,TX,0
2023.0,ERCOT,Battery,225.1,0,2.313,TX,0
2023.0,ERCOT,Battery,251.5,0,2.313,TX,0
2023.0,Southeast,Solar,127.5,0,2.313,GA,0
2023.0,ERCOT,Battery,125.7,0,2.313,TX,0
2023.0,MISO,Solar,130.0,0,2.305,AR,0
2023.0,SPP,Other,200.0,0,2.305,TX,0
2023.0,West,Wind,499.5,0,2.303,AZ,0
2023.0,MISO,Solar,125.0,2,1.884,LA,0
2023.0,West,Wind,499.5,0,2.303,AZ,0
2023.0,MISO,Solar,170.0,0,2.303,AR,0
2023.0,West,Solar,225.0,0,2.3,WA,0
2023.0,Southeast,Solar,61.2,0,2.294,FL,0
2023.0,West,Wind,150.0,0,2.286,WA,0
2023.0,ISO-NE,Battery,103.0,2,0.123,MA,0
2023.0,ISO-NE,Battery,151.6,2,1.558,MA,0
2023.0,ISO-NE,Battery,151.3,2,1.114,MA,0
2023.0,ISO-NE,Battery,151.6,2,0.964,MA,0
2023.0,West,Battery,15.0,0,2.283,CO,0
2023.0,Southeast,Hybrid,200.0,2,0.698,AL,0
2023.0,Southeast,Solar,225.0,0,2.283,GA,0
2023.0,Southeast,Hybrid,183.0,0,2.281,GA,0
2023.0,West,Gas,218.3,0,2.281,NV,0
2023.0,West,Gas,218.3,0,2.281,NV,0
2023.0,NYISO,Battery,11.6,2,0.027,NY,0
2023.0,Southeast,Solar,120.0,0,2.281,GA,0
2023.0,ISO-NE,Battery,200.0,2,0.167,NH,0
2023.0,Southeast,Solar,90.0,0,2.281,GA,0
2023.0,ERCOT,Solar,355.2,0,2.278,TX,0
2023.0,ISO-NE,Solar,51.5,2,0.233,ME,0
2023.0,ISO-NE,Battery,250.0,2,0.126,MA,0
2023.0,ERCOT,Solar,137.3,2,0.244,TX,0
2023.0,ERCOT,Hybrid,100.4,0,2.275,TX,0
2023.0,ERCOT,Battery,211.5,0,2.275,TX,0
2023.0,ERCOT,Battery,228.0,0,2.275,TX,0
2023.0,ERCOT,Gas,188.4,0,2.275,TX,0
2023.0,ERCOT,Hybrid,150.8,0,2.275,TX,0
2023.0,ERCOT,Hybrid,613.9,0,2.275,TX,0
2023.0,West,Hybrid,300.0,0,2.275,WA,1
2023.0,ERCOT,Hybrid,60.0,0,2.275,TX,0
2023.0,West,Solar,280.0,0,2.275,ID,0
2023.0,ERCOT,Hybrid,145.0,0,2.275,TX,0
2023.0,ERCOT,Hybrid,100.8,0,2.272,TX,0
2023.0,ERCOT,Battery,185.6,0,2.272,TX,0
2023.0,ERCOT,Battery,174.1,0,2.272,TX,0
2023.0,ERCOT,Hybrid,50.9,0,2.272,TX,0
2023.0,SPP,Solar,256.0,2,1.916,TX,0
2023.0,West,Hybrid,600.0,0,2.267,NV,0
2023.0,West,Hybrid,500.0,0,2.267,NV,0
2023.0,West,Hybrid,600.0,0,2.267,NV,0
2023.0,ERCOT,Battery,200.0,0,2.267,TX,0
2023.0,West,Battery,199.9,0,2.267,NV,0
2023.0,ERCOT,Wind,0.3,0,2.267,TX,0
2023.0,Southeast,Solar,125.0,2,0.501,MS,0
2023.0,West,Battery,800.0,0,2.264,NV,1
2023.0,MISO,Wind,258.4,0,2.264,ND,0
2023.0,Southeast,Solar,80.0,0,2.264,NC,0
2023.0,Southeast,Solar,68.5,0,2.264,GA,0
2023.0,ERCOT,Hybrid,306.9,0,2.264,TX,0
2023.0,Southeast,Battery,200.0,2,0.726,AL,0
2023.0,Southeast,Gas,547.0,1,0.679,GA,0
2023.0,Southeast,Solar,100.0,0,2.261,NC,1
2023.0,West,Solar,199.0,0,2.261,NM,0
2023.0,West,Battery,150.0,0,2.261,NM,0
2023.0,Southeast,Solar,63.9,0,2.261,SC,0
2023.0,West,Battery,488.0,0,2.261,OR,1
2023.0,Southeast,Solar,275.0,0,2.261,NC,0
2023.0,Southeast,Solar,160.0,2,0.682,AL,0
2023.0,ERCOT,Wind,9.9,0,2.259,TX,0
2023.0,Southeast,Solar,65.0,0,2.259,SC,0
2023.0,West,Other,38.5,0,2.259,NV,0
2023.0,Southeast,Solar,75.0,0,2.259,SC,0
2023.0,Southeast,Solar,40.0,0,2.259,NC,0
2023.0,West,Hybrid,104.0,0,2.259,NV,1
2023.0,West,Hybrid,200.0,0,2.259,NM,0
2023.0,Southeast,Solar,80.0,0,2.259,NC,0
2023.0,Southeast,Solar,115.0,0,2.259,GA,0
2023.0,Southeast,Solar,100.0,0,2.259,GA,0
2023.0,West,Hybrid,300.0,0,2.259,WA,1
2023.0,Southeast,Solar,65.0,0,2.259,SC,0
2023.0,ISO-NE,Solar,5.0,2,1.706,ME,0
2023.0,ISO-NE,Solar,2.0,2,1.706,ME,0
2023.0,ISO-NE,Solar,5.0,2,1.706,ME,0
2023.0,ISO-NE,Solar,1.6,2,1.276,ME,0
2023.0,West,Hybrid,250.0,0,2.256,NM,0
2023.0,West,Battery,20.0,0,2.256,WA,0
2023.0,West,Hybrid,100.0,0,2.256,AZ,0
2023.0,West,Hybrid,250.0,0,2.256,TX,0
2023.0,ISO-NE,Solar,9.9,2,1.706,ME,0
2023.0,Southeast,Solar,70.0,0,2.253,SC,0
2023.0,Southeast,Solar,44.0,0,2.253,NC,0
2023.0,Southeast,Solar,67.0,0,2.253,NC,0
2023.0,SPP,Battery,125.0,2,1.897,MO,0
2023.0,SPP,Battery,175.0,2,1.897,OK,1
2023.0,SPP,Hybrid,300.0,2,0.471,ND,0
2023.0,SPP,Battery,74.9,0,2.248,OK,0
2023.0,SPP,Battery,150.0,2,1.897,OK,1
2023.0,SPP,Battery,210.0,2,1.897,OK,0
2023.0,SPP,Battery,210.0,2,1.897,OK,0
2023.0,SPP,Solar,150.0,2,0.465,MO,0
2023.0,SPP,Hybrid,100.0,2,0.465,OK,0
2023.0,SPP,Battery,150.0,0,2.248,MO,0
2023.0,SPP,Battery,250.0,2,1.897,OK,1
2023.0,SPP,Battery,150.0,0,2.248,MO,0
2023.0,SPP,Solar,200.0,0,2.248,OK,0
2023.0,SPP,Wind,100.0,0,2.248,KS,0
2023.0,SPP,Battery,150.0,2,1.897,OK,0
2023.0,SPP,Battery,200.0,2,0.471,KS,0
2023.0,SPP,Wind,300.0,2,1.897,TX,0
2023.0,SPP,Battery,170.0,2,1.897,TX,0
2023.0,SPP,Solar,200.0,2,1.897,NM,0
2023.0,SPP,Solar,250.0,2,0.164,OK,0
2023.0,SPP,Solar,150.0,2,1.897,AR,0
2023.0,SPP,Battery,100.0,2,0.471,ND,0
2023.0,SPP,Wind,300.0,2,1.897,ND,0
2023.0,SPP,Gas,217.0,2,1.897,TX,0
2023.0,SPP,Solar,200.0,2,1.897,NM,0
2023.0,SPP,Solar,150.0,2,0.449,TX,0
2023.0,SPP,Wind,200.0,0,2.248,KS,0
2023.0,SPP,Solar,335.0,2,1.897,TX,0
2023.0,SPP,Wind,85.0,2,0.471,NE,0
2023.0,SPP,Hybrid,200.0,2,0.471,OK,0
2023.0,SPP,Hybrid,150.0,2,0.542,OK,0
2023.0,SPP,Hybrid,200.0,2,0.465,KS,0
2023.0,SPP,Solar,52.0,0,2.248,TX,0
2023.0,SPP,Wind,252.0,2,1.897,OK,0
2023.0,SPP,Wind,250.0,2,1.897,NE,0
2023.0,SPP,Solar,150.0,0,2.248,AR,0
2023.0,SPP,Hybrid,200.0,2,0.101,OK,0
2023.0,SPP,Hybrid,96.0,2,0.449,SD,0
2023.0,SPP,Solar,250.0,2,0.153,TX,0
2023.0,SPP,Solar,250.0,2,0.153,TX,0
2023.0,SPP,Solar,250.0,2,0.153,TX,0
2023.0,SPP,Battery,150.0,2,0.487,TX,0
2023.0,SPP,Wind,250.0,2,1.897,OK,0
2023.0,SPP,Wind,250.0,2,0.216,KS,0
2023.0,SPP,Wind,250.0,2,0.216,KS,0
2023.0,SPP,Wind,225.0,2,0.216,KS,0
2023.0,SPP,Solar,275.0,2,1.897,TX,0
2023.0,SPP,Battery,200.0,2,1.897,TX,0
2023.0,SPP,Solar,265.0,2,0.471,ND,0
2023.0,SPP,Solar,180.0,2,0.471,OK,0
2023.0,SPP,Solar,125.0,2,0.471,NE,0
2023.0,SPP,Hybrid,110.0,2,0.471,OK,0
2023.0,SPP,Battery,300.0,2,1.897,KS,0
2023.0,SPP,Solar,150.0,2,1.897,OK,0
2023.0,SPP,Hybrid,100.0,2,1.897,AR,0
2023.0,SPP,Solar,140.0,2,0.468,OK,0
2023.0,SPP,Hybrid,120.0,0,2.248,NE,0
2023.0,SPP,Solar,175.0,2,1.897,SD,0
2023.0,SPP,Solar,200.0,2,0.452,LA,1
2023.0,SPP,Battery,150.0,2,0.471,KS,0
2023.0,SPP,Solar,20.0,2,0.181,NM,0
2023.0,SPP,Wind,500.0,2,1.897,TX,0
2023.0,SPP,Battery,200.0,2,1.426,NE,0
2023.0,SPP,Gas,478.0,0,2.248,NE,0
2023.0,SPP,Gas,217.0,0,2.248,NE,0
2023.0,SPP,Battery,200.0,2,0.482,MO,0
2023.0,SPP,Battery,200.0,2,1.897,TX,0
2023.0,SPP,Battery,250.0,2,1.897,TX,0
2023.0,SPP,Wind,230.0,0,2.248,OK,0
2023.0,SPP,Hybrid,150.0,0,2.248,LA,0
2023.0,SPP,Hybrid,310.0,2,1.897,KS,0
2023.0,SPP,Battery,90.0,2,0.219,AR,0
2023.0,SPP,Battery,74.9,2,0.134,MO,0
2023.0,SPP,Battery,74.9,2,0.153,MO,0
2023.0,SPP,Battery,250.0,2,0.433,AR,0
2023.0,SPP,Solar,400.0,2,1.897,NM,0
2023.0,SPP,Solar,280.0,2,0.556,TX,0
2023.0,SPP,Solar,300.0,2,0.556,TX,0
2023.0,SPP,Solar,550.0,2,0.556,TX,0
2023.0,SPP,Solar,93.0,0,2.248,TX,0
2023.0,SPP,Solar,250.0,2,0.153,TX,0
2023.0,West,Solar,1.0,0,2.248,WA,0
2023.0,ERCOT,Solar,10.0,0,2.248,TX,0
2023.0,ISO-NE,Solar,3.4,2,1.268,ME,0
2023.0,ISO-NE,Solar,4.9,2,1.268,ME,0
2023.0,ISO-NE,Solar,3.9,2,1.697,ME,0
2023.0,ISO-NE,Solar,2.0,2,1.697,ME,0
2023.0,ISO-NE,Solar,2.0,2,1.268,ME,0
2023.0,ISO-NE,Solar,11.6,2,1.697,ME,0
2023.0,ISO-NE,Solar,2.9,2,1.268,ME,0
2023.0,SPP,Gas,239.0,0,2.248,NE,0
2023.0,SPP,Gas,478.0,0,2.248,NE,0
2023.0,SPP,Solar,250.0,0,2.248,KS,0
2023.0,SPP,Solar,250.0,0,2.248,KS,0
2023.0,SPP,Battery,100.0,2,0.118,KS,0
2023.0,SPP,Battery,74.0,2,0.471,KS,0
2023.0,SPP,Wind,175.0,2,0.164,ND,0
2023.0,SPP,Hybrid,175.0,0,2.248,TX,0
2023.0,SPP,Solar,225.0,2,1.897,KS,0
2023.0,SPP,Solar,250.0,2,1.897,TX,0
2023.0,SPP,Battery,150.0,2,0.452,TX,0
2023.0,SPP,Solar,150.0,2,0.471,NE,0
2023.0,SPP,Solar,250.0,2,0.452,ND,0
2023.0,SPP,Hybrid,250.0,0,2.248,NE,0
2023.0,SPP,Solar,300.0,2,0.542,KS,0
2023.0,SPP,Hybrid,300.0,2,1.897,NM,0
